ano,regiao,uf,cod_municipio,municipio,dependencia,escolaridade,num_docentes,perc_rais,remuneracao_q1,remuneracao_mediana,remuneracao_media,remuneracao_q3,remuneracao_desvio_padrao,carga_horaria_media,remuneracao_40h
2020,Sul,SC,4203907.0,Capinzal,Municipal,Superior,190.0,100.0,1476.098,1863.345,2399.27,2712.31,1423.789,24.28345,3952.107
2020,Sul,SC,4203907.0,Capinzal,Municipal,Sem Superior,4.0,100.0,1384.26,1400.71,1746.833,2094.03,378.1574,22.24824,3140.622
2020,Sul,SC,4203956.0,Capivari de Baixo,Municipal,Total,222.0,100.0,1674.906,2612.21,3092.069,4353.69,1716.836,32.66211,3786.736
2020,Sul,SC,4203956.0,Capivari de Baixo,Municipal,Superior,196.0,100.0,1696.913,2612.21,3127.518,4621.76,1723.725,32.66141,3830.23
2020,Sul,SC,4203956.0,Capivari de Baixo,Municipal,Sem Superior,26.0,100.0,1623.521,2137.585,2850.458,4203.67,1648.956,32.66683,3490.34
2020,Sul,SC,4204004.0,Catanduvas,Municipal,Total,90.0,98.88889,1756.76,2387.75,3184.386,4002.76,1824.132,23.07359,5520.401
2020,Sul,SC,4204004.0,Catanduvas,Municipal,Superior,81.0,98.76543,1779.84,2708.92,3288.232,4252.33,1865.539,23.40129,5620.6
2020,Sul,SC,4204004.0,Catanduvas,Municipal,Sem Superior,9.0,100.0,1722.14,1733.45,2210.385,1768.31,919.0519,20.0,4420.769
2020,Sul,SC,4204103.0,Caxambu do Sul,Municipal,Total,32.0,100.0,2528.1,2631.83,3396.179,3854.675,1632.143,23.3385,5820.732
2020,Sul,SC,4204103.0,Caxambu do Sul,Municipal,Superior,31.0,100.0,2549.78,2654.857,3424.432,3854.675,1648.514,23.43978,5843.795
2020,Sul,SC,4204152.0,Celso Ramos,Municipal,Total,48.0,100.0,1771.01,1944.18,1959.971,1982.2,498.0406,20.67554,3791.863
2020,Sul,SC,4204152.0,Celso Ramos,Municipal,Superior,46.0,100.0,1771.01,1964.25,1972.449,2001.99,502.5475,20.70156,3811.209
2020,Sul,SC,4204178.0,Cerro Negro,Municipal,Total,29.0,100.0,1411.09,1976.595,1954.761,2582.21,726.8044,25.6804,3044.752
2020,Sul,SC,4204178.0,Cerro Negro,Municipal,Superior,27.0,100.0,1488.89,1976.595,1989.876,2582.21,714.3544,25.8098,3083.908
2020,Sul,SC,4204194.0,Chapadão do Lageado,Municipal,Total,28.0,100.0,2469.46,3282.2,3056.011,3479.64,823.6861,34.90225,3502.366
2020,Sul,SC,4204194.0,Chapadão do Lageado,Municipal,Superior,27.0,100.0,2806.21,3282.2,3074.39,3479.64,829.8192,34.99319,3514.273
2020,Sul,SC,4204202.0,Chapecó,Municipal,Total,1304.0,99.84663,2457.29,4781.15,4116.888,4914.59,1231.568,32.9906,4991.589
2020,Sul,SC,4204202.0,Chapecó,Municipal,Superior,1281.0,100.0,2457.29,4781.15,4129.993,4914.59,1225.814,32.97262,5010.209
2020,Sul,SC,4204202.0,Chapecó,Municipal,Sem Superior,23.0,91.30435,1835.11,3572.38,3250.108,4781.15,1299.703,34.18006,3803.513
2020,Sul,SC,4204251.0,Cocal do Sul,Municipal,Total,169.0,100.0,1796.28,2473.02,2946.128,3553.76,1457.585,27.81666,4236.494
2020,Sul,SC,4204251.0,Cocal do Sul,Municipal,Superior,162.0,100.0,1756.22,2473.02,2953.912,3553.76,1471.338,27.74459,4258.722
2020,Sul,SC,4204251.0,Cocal do Sul,Municipal,Sem Superior,7.0,100.0,1796.28,2443.01,2770.759,2786.7,1088.479,29.44061,3764.54
2020,Sul,SC,4204301.0,Concórdia,Municipal,Total,600.0,99.5,2143.185,2530.965,2593.182,2935.24,625.8745,23.65714,4384.609
2020,Sul,SC,4204301.0,Concórdia,Municipal,Superior,597.0,99.49749,2143.185,2530.965,2592.097,2935.24,626.382,23.62089,4389.499
2020,Sul,SC,4204350.0,Cordilheira Alta,Municipal,Total,53.0,100.0,1944.64,2106.365,2429.868,2353.415,877.3932,23.57343,4123.062
2020,Sul,SC,4204350.0,Cordilheira Alta,Municipal,Superior,51.0,100.0,1960.48,2106.365,2461.782,2406.31,859.3208,23.81599,4134.671
2020,Sul,SC,4204400.0,Coronel Freitas,Municipal,Total,61.0,100.0,2006.52,5166.11,4273.32,5859.17,1952.316,31.4827,5429.42
2020,Sul,SC,4204400.0,Coronel Freitas,Municipal,Superior,61.0,100.0,2006.52,5166.11,4273.32,5859.17,1952.316,31.4827,5429.42
2020,Sul,SC,4204459.0,Coronel Martins,Municipal,Total,21.0,100.0,2011.92,2110.782,2742.36,2465.41,1407.403,24.76098,4430.131
2020,Sul,SC,4204459.0,Coronel Martins,Municipal,Superior,20.0,100.0,2011.92,2110.782,2771.625,2465.41,1424.88,24.93753,4445.709
2020,Sul,SC,4204509.0,Corupá,Municipal,Total,115.0,100.0,2880.13,3780.86,4073.531,5380.56,1536.227,37.66931,4325.57
2020,Sul,SC,4204509.0,Corupá,Municipal,Superior,110.0,100.0,2889.5,3780.86,4097.812,5380.56,1526.624,37.5621,4363.773
2020,Sul,SC,4204509.0,Corupá,Municipal,Sem Superior,5.0,100.0,2106.15,2749.6,3545.666,4789.23,1645.582,40.0,3545.666
2020,Sul,SC,4204558.0,Correia Pinto,Municipal,Total,142.0,100.0,2033.48,3021.49,3027.974,4021.59,1131.282,34.13206,3548.54
2020,Sul,SC,4204558.0,Correia Pinto,Municipal,Superior,130.0,100.0,2544.48,3611.69,3146.866,4064.97,1096.389,34.96494,3600.025
2020,Sul,SC,4204558.0,Correia Pinto,Municipal,Sem Superior,12.0,100.0,1360.912,1443.11,1745.67,2062.76,566.9204,25.14909,2776.514
2020,Sul,SC,4204608.0,Criciúma,Municipal,Total,1217.0,99.75349,2580.27,4076.15,4109.04,5060.84,1513.73,24.47337,6715.936
2020,Sul,SC,4204608.0,Criciúma,Municipal,Superior,1210.0,99.91736,2602.77,4076.15,4115.886,5068.67,1511.978,24.47516,6726.635
2020,Sul,SC,4204608.0,Criciúma,Municipal,Sem Superior,7.0,71.42857,1869.24,1869.24,2278.227,2433.77,586.5503,23.99602,3797.674
2020,Sul,SC,4204707.0,Cunha Porã,Municipal,Total,107.0,100.0,1682.74,1780.68,2458.773,2154.23,1484.664,24.87122,3954.407
2020,Sul,SC,4204707.0,Cunha Porã,Municipal,Superior,105.0,100.0,1682.74,1795.62,2480.526,2154.23,1491.461,25.01144,3967.026
2020,Sul,SC,4204756.0,Cunhataí,Municipal,Total,22.0,95.45455,1772.69,1790.583,2499.931,4114.91,1328.722,24.47781,4085.221
2020,Sul,SC,4204756.0,Cunhataí,Municipal,Superior,20.0,100.0,1772.69,1790.583,2517.018,4114.91,1336.359,24.56724,4098.169
2020,Sul,SC,4204806.0,Curitibanos,Municipal,Total,268.0,98.13433,1930.74,3142.03,3343.889,4693.4,1454.233,34.76507,3847.413
2020,Sul,SC,4204806.0,Curitibanos,Municipal,Superior,216.0,99.53704,2133.67,3147.61,3479.933,4747.04,1469.728,34.19443,4070.76
2020,Sul,SC,4204806.0,Curitibanos,Municipal,Sem Superior,52.0,92.30769,1548.05,2895.73,2601.997,3283.59,1102.901,37.87692,2747.844
2020,Sul,SC,4204905.0,Descanso,Municipal,Total,47.0,100.0,2593.49,2940.78,3106.587,3589.33,1236.445,35.64033,3486.598
2020,Sul,SC,4204905.0,Descanso,Municipal,Superior,42.0,100.0,2593.49,2940.78,3195.265,3661.13,1251.247,35.16422,3634.677
2020,Sul,SC,4204905.0,Descanso,Municipal,Sem Superior,5.0,100.0,1566.27,2805.88,2294.585,2832.86,678.426,40.0,2294.585
2020,Sul,SC,4205001.0,Dionísio Cerqueira,Municipal,Total,111.0,100.0,1504.38,1617.59,2571.682,3143.29,1498.627,26.00955,3954.982
2020,Sul,SC,4205001.0,Dionísio Cerqueira,Municipal,Superior,90.0,100.0,1516.68,2188.278,2786.579,3364.045,1542.438,26.36738,4227.312
2020,Sul,SC,4205001.0,Dionísio Cerqueira,Municipal,Sem Superior,21.0,100.0,1241.14,1275.87,1536.427,1533.07,556.612,24.28571,2530.586
2020,Sul,SC,4205100.0,Dona Emma,Municipal,Total,24.0,95.83333,2860.0,3013.48,3460.94,4001.98,982.718,36.06417,3838.646
2020,Sul,SC,4205100.0,Dona Emma,Municipal,Superior,22.0,100.0,2860.0,3131.48,3500.579,4001.98,985.9855,35.88827,3901.642
2020,Sul,SC,4205159.0,Doutor Pedrinho,Municipal,Total,20.0,100.0,3210.05,3210.05,3649.752,4073.57,730.2915,40.0,3649.752
2020,Sul,SC,4205159.0,Doutor Pedrinho,Municipal,Superior,19.0,100.0,3210.05,3250.43,3672.042,4073.57,741.663,40.0,3672.042
2020,Sul,SC,4205175.0,Entre Rios,Municipal,Total,23.0,100.0,1982.86,2140.83,2221.571,2165.185,580.1023,22.69663,3915.244
2020,Sul,SC,4205175.0,Entre Rios,Municipal,Superior,23.0,100.0,1982.86,2140.83,2221.571,2165.185,580.1023,22.69663,3915.244
2020,Sul,SC,4205191.0,Ermo,Municipal,Total,23.0,100.0,1506.84,2213.55,2528.674,4310.19,1302.522,30.1061,3359.683
2020,Sul,SC,4205191.0,Ermo,Municipal,Superior,19.0,100.0,1516.22,2250.91,2669.093,4532.86,1314.006,30.30986,3522.409
2020,Sul,SC,4205191.0,Ermo,Municipal,Sem Superior,4.0,100.0,1463.08,1506.448,1724.27,2973.05,874.3112,28.93888,2383.326
2020,Sul,SC,4205209.0,Erval Velho,Municipal,Total,32.0,100.0,1805.43,3371.61,3006.485,4022.51,1184.102,30.98592,3881.099
2020,Sul,SC,4205209.0,Erval Velho,Municipal,Superior,24.0,100.0,1941.855,3913.93,3251.811,4063.54,1149.259,32.41379,4012.873
2020,Sul,SC,4205209.0,Erval Velho,Municipal,Sem Superior,8.0,100.0,1494.895,1800.69,2275.094,3371.61,964.4269,26.72897,3404.686
2020,Sul,SC,4205308.0,Faxinal dos Guedes,Municipal,Total,111.0,96.3964,1755.68,2103.91,2428.591,2600.04,916.3874,24.15105,4022.335
2020,Sul,SC,4205308.0,Faxinal dos Guedes,Municipal,Superior,102.0,98.03922,1779.58,2116.54,2442.966,2689.24,923.7157,24.13331,4049.118
2020,Sul,SC,4205308.0,Faxinal dos Guedes,Municipal,Sem Superior,9.0,77.77778,1668.87,1850.46,2171.215,2588.44,726.8978,24.46866,3549.38
2020,Sul,SC,4205357.0,Flor do Sertão,Municipal,Total,17.0,100.0,1927.32,1947.73,3360.738,5819.24,1803.354,28.12598,4779.548
2020,Sul,SC,4205357.0,Flor do Sertão,Municipal,Superior,17.0,100.0,1927.32,1947.73,3360.738,5819.24,1803.354,28.12598,4779.548
2020,Sul,SC,4205407.0,Florianópolis,Municipal,Total,2073.0,99.85528,2866.1,3750.54,4881.403,7155.55,2787.459,30.52295,6397.026
2020,Sul,SC,4205407.0,Florianópolis,Municipal,Superior,2002.0,99.85015,2939.02,3796.48,4938.656,7204.43,2791.76,30.76165,6421.836
2020,Sul,SC,4205407.0,Florianópolis,Municipal,Sem Superior,71.0,100.0,1871.155,2970.97,3017.742,3389.98,1846.295,22.7531,5305.199
2020,Sul,SC,4205431.0,Formosa do Sul,Municipal,Total,19.0,100.0,2486.35,3832.85,3436.021,4365.02,1004.84,30.48035,4509.163
2020,Sul,SC,4205431.0,Formosa do Sul,Municipal,Superior,19.0,100.0,2486.35,3832.85,3436.021,4365.02,1004.84,30.48035,4509.163
2020,Sul,SC,4205456.0,Forquilhinha,Municipal,Total,217.0,100.0,1893.1,2161.63,2433.163,2951.48,643.4431,21.72864,4479.182
2020,Sul,SC,4205456.0,Forquilhinha,Municipal,Superior,217.0,100.0,1893.1,2161.63,2433.163,2951.48,643.4431,21.72864,4479.182
2020,Sul,SC,4205506.0,Fraiburgo,Municipal,Total,280.0,98.21429,2244.845,2831.42,3387.497,4190.57,1741.768,24.69354,5487.26
2020,Sul,SC,4205506.0,Fraiburgo,Municipal,Superior,273.0,98.1685,2266.525,2834.93,3426.449,4196.15,1735.923,24.67866,5553.705
2020,Sul,SC,4205506.0,Fraiburgo,Municipal,Sem Superior,7.0,100.0,1168.72,1377.4,1480.09,1418.259,562.6414,25.4224,2328.797
2020,Sul,SC,4205555.0,Frei Rogério,Municipal,Total,32.0,100.0,1648.87,1766.57,1835.658,2068.715,465.0948,20.29352,3618.215
2020,Sul,SC,4205555.0,Frei Rogério,Municipal,Superior,30.0,100.0,1648.87,1818.52,1863.784,2072.25,451.4097,20.30547,3671.491
2020,Sul,SC,4205605.0,Galvão,Municipal,Total,37.0,100.0,1658.78,3472.33,3193.079,4407.18,1376.061,24.11625,5296.146
2020,Sul,SC,4205605.0,Galvão,Municipal,Superior,35.0,100.0,2033.21,3886.59,3304.242,4407.18,1313.145,24.32649,5433.158
2020,Sul,SC,4205704.0,Garopaba,Municipal,Total,220.0,99.54545,1789.481,3142.864,2724.872,3692.08,938.4851,33.35162,3268.054
2020,Sul,SC,4205704.0,Garopaba,Municipal,Superior,192.0,99.47917,1789.481,2491.99,2705.052,3692.08,942.4635,32.8447,3294.355
2020,Sul,SC,4205704.0,Garopaba,Municipal,Sem Superior,28.0,100.0,1789.481,3285.48,2872.359,3438.3,894.6484,37.12365,3094.909
2020,Sul,SC,4205803.0,Garuva,Municipal,Total,167.0,100.0,2935.57,4777.15,4495.58,5593.36,1887.44,39.69386,4530.252
2020,Sul,SC,4205803.0,Garuva,Municipal,Superior,150.0,100.0,2957.46,4777.15,4632.006,5679.3,1875.337,40.11298,4618.96
2020,Sul,SC,4205803.0,Garuva,Municipal,Sem Superior,17.0,100.0,2196.22,3230.1,3216.119,4591.64,1475.799,35.76317,3597.13
2020,Sul,SC,4205902.0,Gaspar,Municipal,Total,400.0,98.0,2969.7,3062.76,3332.228,4001.84,1276.446,35.23996,3782.329
2020,Sul,SC,4205902.0,Gaspar,Municipal,Superior,395.0,98.22785,2969.7,3062.76,3338.546,4013.55,1279.79,35.19211,3794.653
2020,Sul,SC,4205902.0,Gaspar,Municipal,Sem Superior,5.0,80.0,3027.68,3027.68,2703.569,3062.76,616.2263,40.0,2703.569
2020,Sul,SC,4206009.0,Governador Celso Ramos,Municipal,Total,167.0,100.0,1498.76,1575.036,2196.484,1738.553,1480.952,22.74079,3863.513
2020,Sul,SC,4206009.0,Governador Celso Ramos,Municipal,Superior,153.0,100.0,1498.76,1575.93,2224.382,1738.553,1520.634,22.70481,3918.786
2020,Sul,SC,4206009.0,Governador Celso Ramos,Municipal,Sem Superior,14.0,100.0,1541.58,1557.15,1840.502,1623.91,732.6336,23.2,3173.279
2020,Sul,SC,4206108.0,Grão-Pará,Municipal,Total,57.0,100.0,2670.07,3560.09,3128.546,3766.26,887.5924,32.83903,3810.765
2020,Sul,SC,4206108.0,Grão-Pará,Municipal,Superior,52.0,100.0,2670.07,3560.09,3143.349,3766.26,900.8321,32.91844,3819.56
2020,Sul,SC,4206108.0,Grão-Pará,Municipal,Sem Superior,5.0,100.0,2645.63,3203.46,2972.146,3400.77,714.7607,32.0,3715.183
2020,Sul,SC,4206207.0,Gravatal,Municipal,Total,110.0,97.27273,1558.492,1965.04,1915.114,2284.839,488.6897,27.85441,2750.178
2020,Sul,SC,4206207.0,Gravatal,Municipal,Superior,91.0,98.9011,1563.12,2024.158,1948.257,2321.97,476.281,27.81608,2801.627
2020,Sul,SC,4206207.0,Gravatal,Municipal,Sem Superior,19.0,89.47368,1214.23,1723.976,1699.348,1860.962,512.8986,28.10392,2418.662
2020,Sul,SC,4206306.0,Guabiruba,Municipal,Total,222.0,100.0,3252.8,4430.22,4212.31,5238.09,1379.419,35.91244,4691.756
2020,Sul,SC,4206306.0,Guabiruba,Municipal,Superior,213.0,100.0,3306.05,4492.35,4280.831,5246.65,1348.921,36.04224,4750.904
2020,Sul,SC,4206306.0,Guabiruba,Municipal,Sem Superior,9.0,100.0,1680.57,2215.91,2401.472,2899.26,835.8152,32.48198,2957.298
2020,Sul,SC,4206405.0,Guaraciaba,Municipal,Total,73.0,100.0,1748.803,1958.907,2602.764,3357.46,1214.03,25.82077,4032.048
2020,Sul,SC,4206405.0,Guaraciaba,Municipal,Superior,71.0,100.0,1749.778,1958.907,2609.824,3357.46,1222.211,25.81234,4044.303
2020,Sul,SC,4206504.0,Guaramirim,Municipal,Total,247.0,100.0,3936.97,4789.73,4612.867,5483.0,1580.923,39.9594,4617.554
2020,Sul,SC,4206504.0,Guaramirim,Municipal,Superior,246.0,100.0,3936.97,4789.73,4610.746,5483.0,1583.793,39.95923,4615.45
2020,Sul,SC,4206603.0,Guarujá do Sul,Municipal,Total,48.0,100.0,1978.91,3501.01,3418.4,4618.21,1602.27,32.33218,4229.099
2020,Sul,SC,4206603.0,Guarujá do Sul,Municipal,Superior,46.0,100.0,1978.91,3501.01,3412.143,4618.21,1565.16,32.65086,4180.157
2020,Sul,SC,4206652.0,Guatambú,Municipal,Total,57.0,100.0,1849.737,1887.57,2305.646,2519.48,899.0279,25.95405,3553.428
2020,Sul,SC,4206652.0,Guatambú,Municipal,Superior,55.0,100.0,1849.737,1887.57,2308.552,1991.41,908.4247,25.83059,3574.912
2020,Sul,SC,4206702.0,Herval d'Oeste,Municipal,Total,160.0,100.0,1451.226,2421.51,2776.936,3859.32,1591.264,29.72194,3737.22
2020,Sul,SC,4206702.0,Herval d'Oeste,Municipal,Superior,154.0,100.0,1508.375,2642.27,2833.472,3891.76,1585.811,30.0986,3765.586
2020,Sul,SC,4206702.0,Herval d'Oeste,Municipal,Sem Superior,6.0,100.0,1119.01,1119.01,1071.572,1119.01,223.6924,18.36013,2334.562
2020,Sul,SC,4206751.0,Ibiam,Municipal,Total,15.0,100.0,1965.16,3905.6,4867.287,8157.99,2953.599,29.31751,6640.793
2020,Sul,SC,4206751.0,Ibiam,Municipal,Superior,15.0,100.0,1965.16,3905.6,4867.287,8157.99,2953.599,29.31751,6640.793
2020,Sul,SC,4206801.0,Ibicaré,Municipal,Total,20.0,100.0,3842.075,4325.065,3997.909,4849.88,1021.092,36.0,4442.121
2020,Sul,SC,4206801.0,Ibicaré,Municipal,Superior,20.0,100.0,3842.075,4325.065,3997.909,4849.88,1021.092,36.0,4442.121
2020,Sul,SC,4206900.0,Ibirama,Municipal,Total,164.0,100.0,2839.76,3040.41,3127.87,3683.38,844.8313,36.03388,3472.144
2020,Sul,SC,4206900.0,Ibirama,Municipal,Superior,157.0,100.0,2839.76,3040.41,3140.662,3698.49,857.2018,36.00515,3489.125
2020,Sul,SC,4206900.0,Ibirama,Municipal,Sem Superior,7.0,100.0,2903.38,2915.94,2805.935,2957.93,275.8268,36.75676,3053.518
2020,Sul,SC,4207007.0,Içara,Municipal,Total,401.0,98.50374,2049.38,2152.54,3223.289,3838.78,1862.01,25.49024,5058.075
2020,Sul,SC,4207007.0,Içara,Municipal,Superior,401.0,98.50374,2049.38,2152.54,3223.289,3838.78,1862.01,25.49024,5058.075
2020,Sul,SC,4207106.0,Ilhota,Municipal,Total,113.0,100.0,2503.841,3908.15,3428.921,4210.37,1049.668,34.33278,3994.924
2020,Sul,SC,4207106.0,Ilhota,Municipal,Superior,108.0,100.0,2506.11,3913.84,3467.612,4293.51,1041.168,34.24434,4050.436
2020,Sul,SC,4207106.0,Ilhota,Municipal,Sem Superior,5.0,100.0,2313.7,2503.841,2578.208,2521.951,857.882,36.27737,2842.773
2020,Sul,SC,4207205.0,Imaruí,Municipal,Total,125.0,100.0,1187.971,1743.88,1986.165,2979.01,953.0284,26.70357,2975.131
2020,Sul,SC,4207205.0,Imaruí,Municipal,Superior,84.0,100.0,1484.587,1854.3,2282.048,3455.29,972.7622,28.27276,3228.617
2020,Sul,SC,4207205.0,Imaruí,Municipal,Sem Superior,41.0,100.0,954.2238,1193.64,1407.058,1622.586,571.9875,23.63231,2381.583
2020,Sul,SC,4207304.0,Imbituba,Municipal,Total,269.0,94.05204,1457.555,1540.959,2021.47,2376.84,1267.452,22.56981,3582.609
2020,Sul,SC,4207304.0,Imbituba,Municipal,Superior,236.0,97.0339,1457.555,1552.045,2054.801,2582.26,1310.793,22.61105,3635.038
2020,Sul,SC,4207304.0,Imbituba,Municipal,Sem Superior,33.0,72.72727,1445.449,1457.555,1681.935,1613.436,584.3921,22.14966,3037.402
2020,Sul,SC,4207403.0,Imbuia,Municipal,Total,42.0,100.0,1950.405,2200.77,2123.539,2469.913,440.1873,24.70849,3437.747
2020,Sul,SC,4207403.0,Imbuia,Municipal,Superior,42.0,100.0,1950.405,2200.77,2123.539,2469.913,440.1873,24.70849,3437.747
2020,Sul,SC,4207502.0,Indaial,Municipal,Total,487.0,100.0,2310.17,2865.94,3310.941,4051.59,1476.714,32.10396,4125.274
2020,Sul,SC,4207502.0,Indaial,Municipal,Superior,480.0,100.0,2351.887,2881.86,3323.637,4057.22,1478.446,32.0772,4144.548
2020,Sul,SC,4207502.0,Indaial,Municipal,Sem Superior,7.0,100.0,1433.3,2253.96,2300.556,2864.96,860.1078,34.23347,2688.078
2020,Sul,SC,4207577.0,Iomerê,Municipal,Total,40.0,95.0,1662.3,1825.268,2150.34,2559.05,803.2357,22.48601,3825.205
2020,Sul,SC,4207577.0,Iomerê,Municipal,Superior,38.0,94.73684,1662.3,1825.268,2145.161,2527.52,814.079,21.9996,3900.365
2020,Sul,SC,4207601.0,Ipira,Municipal,Total,71.0,98.59155,1511.71,2468.2,2432.221,2961.83,1045.537,23.76929,4093.049
2020,Sul,SC,4207601.0,Ipira,Municipal,Superior,67.0,98.50746,1511.72,2468.2,2465.348,2984.82,1052.095,23.69206,4162.32
2020,Sul,SC,4207601.0,Ipira,Municipal,Sem Superior,4.0,100.0,1370.1,1906.04,1740.237,2512.51,551.3875,25.38259,2742.41
2020,Sul,SC,4207650.0,Iporã do Oeste,Municipal,Total,52.0,100.0,3691.87,4253.04,4729.992,6493.02,1840.664,34.10677,5547.278
2020,Sul,SC,4207650.0,Iporã do Oeste,Municipal,Superior,48.0,100.0,3698.6,4317.22,4851.046,6493.02,1781.295,34.43341,5635.278
2020,Sul,SC,4207650.0,Iporã do Oeste,Municipal,Sem Superior,4.0,100.0,1481.55,1481.55,1988.129,2165.65,639.3695,26.70833,2977.541
2020,Sul,SC,4207684.0,Ipuaçu,Municipal,Total,58.0,100.0,1617.085,2192.54,2871.102,4131.94,1526.77,25.23194,4551.536
2020,Sul,SC,4207684.0,Ipuaçu,Municipal,Superior,48.0,100.0,2109.4,2192.54,3135.319,4894.43,1527.717,26.22287,4782.572
2020,Sul,SC,4207684.0,Ipuaçu,Municipal,Sem Superior,10.0,100.0,1492.9,1492.9,1476.079,1492.9,32.68972,20.0,2952.158
2020,Sul,SC,4207700.0,Ipumirim,Municipal,Total,62.0,98.3871,2264.66,2567.84,2750.844,3062.41,842.7453,21.99977,5001.587
2020,Sul,SC,4207700.0,Ipumirim,Municipal,Superior,62.0,98.3871,2264.66,2567.84,2750.844,3062.41,842.7453,21.99977,5001.587
2020,Sul,SC,4207759.0,Iraceminha,Municipal,Total,28.0,100.0,2083.426,2450.32,2429.538,2841.76,685.4645,20.42521,4757.919
2020,Sul,SC,4207759.0,Iraceminha,Municipal,Superior,27.0,100.0,2122.34,2569.305,2512.195,2888.43,602.3177,20.99156,4787.058
2020,Sul,SC,4207809.0,Irani,Municipal,Total,76.0,100.0,2157.64,3113.84,3309.788,3475.99,1664.039,24.12084,5488.679
2020,Sul,SC,4207809.0,Irani,Municipal,Superior,76.0,100.0,2157.64,3113.84,3309.788,3475.99,1664.039,24.12084,5488.679
2020,Sul,SC,4207858.0,Irati,Municipal,Total,24.0,100.0,1863.85,2050.26,2035.4,2218.9,271.8228,20.12626,4045.261
2020,Sul,SC,4207858.0,Irati,Municipal,Superior,24.0,100.0,1863.85,2050.26,2035.4,2218.9,271.8228,20.12626,4045.261
2020,Sul,SC,4207908.0,Irineópolis,Municipal,Total,79.0,98.73418,2382.95,3711.14,3411.578,4388.56,1182.533,36.54952,3733.65
2020,Sul,SC,4207908.0,Irineópolis,Municipal,Superior,71.0,98.59155,3131.73,4094.69,3584.029,4400.75,1099.357,35.9573,3986.984
2020,Sul,SC,4207908.0,Irineópolis,Municipal,Sem Superior,8.0,100.0,1542.89,1544.785,1897.241,1876.93,714.6326,41.75,1817.716
2020,Sul,SC,4208005.0,Itá,Municipal,Total,72.0,100.0,1949.31,2176.985,2122.817,2311.368,325.284,19.99421,4246.863
2020,Sul,SC,4208005.0,Itá,Municipal,Superior,72.0,100.0,1949.31,2176.985,2122.817,2311.368,325.284,19.99421,4246.863
2020,Sul,SC,4208104.0,Itaiópolis,Municipal,Total,135.0,99.25926,1717.36,2688.78,3358.972,4934.74,1901.124,28.69505,4682.3
2020,Sul,SC,4208104.0,Itaiópolis,Municipal,Superior,134.0,99.25373,1717.36,2683.775,3360.243,4934.74,1908.23,28.60971,4698.044
2020,Sul,SC,4208203.0,Itajaí,Municipal,Total,1643.0,99.87827,2275.01,4197.54,4477.017,6067.78,2522.854,33.44619,5354.293
2020,Sul,SC,4208203.0,Itajaí,Municipal,Superior,1614.0,99.87608,2275.01,4246.7,4505.486,6121.42,2529.142,33.4738,5383.896
2020,Sul,SC,4208203.0,Itajaí,Municipal,Sem Superior,29.0,100.0,1761.29,2727.251,2688.018,3522.61,1056.908,31.7111,3390.634
2020,Sul,SC,4208302.0,Itapema,Municipal,Total,562.0,100.0,2158.5,3955.62,3932.416,5644.08,1694.906,32.46326,4845.374
2020,Sul,SC,4208302.0,Itapema,Municipal,Superior,521.0,100.0,2165.68,3986.24,3991.033,5730.7,1721.116,32.4991,4912.177
2020,Sul,SC,4208302.0,Itapema,Municipal,Sem Superior,41.0,100.0,2084.01,3752.78,3170.773,4020.65,1041.436,31.99752,3963.773
2020,Sul,SC,4208401.0,Itapiranga,Municipal,Total,127.0,98.4252,3234.26,3444.29,3805.73,4443.31,1467.918,36.86951,4128.864
2020,Sul,SC,4208401.0,Itapiranga,Municipal,Superior,107.0,100.0,3276.27,3444.29,3962.502,4443.31,1502.13,37.05032,4277.967
2020,Sul,SC,4208401.0,Itapiranga,Municipal,Sem Superior,20.0,90.0,2457.2,2995.01,2839.139,3444.29,665.1613,35.75472,3176.24
2020,Sul,SC,4208450.0,Itapoá,Municipal,Total,178.0,100.0,3227.54,4489.38,4776.71,5493.41,2228.995,37.76994,5058.743
2020,Sul,SC,4208450.0,Itapoá,Municipal,Superior,176.0,100.0,3227.54,4489.51,4803.676,5504.72,2220.769,37.74982,5090.012
2020,Sul,SC,4208500.0,Ituporanga,Municipal,Total,232.0,99.13793,2430.87,4330.9,3610.699,5089.36,1693.391,34.94893,4132.544
2020,Sul,SC,4208500.0,Ituporanga,Municipal,Superior,212.0,99.0566,2494.256,4508.89,3819.612,5220.82,1595.933,35.44103,4310.95
2020,Sul,SC,4208500.0,Ituporanga,Municipal,Sem Superior,20.0,100.0,515.0398,956.0175,1457.431,2494.256,1041.768,29.87686,1951.251
2020,Sul,SC,4208609.0,Jaborá,Municipal,Total,35.0,100.0,1753.83,2439.9,3001.314,4723.265,1462.139,26.66667,4501.972
2020,Sul,SC,4208609.0,Jaborá,Municipal,Superior,32.0,100.0,1793.55,2490.84,3120.705,4915.53,1470.081,27.27273,4577.034
2020,Sul,SC,4208708.0,Jacinto Machado,Municipal,Total,90.0,100.0,1605.73,3211.49,3455.233,5377.17,1874.126,32.70393,4226.076
2020,Sul,SC,4208708.0,Jacinto Machado,Municipal,Superior,86.0,100.0,1605.73,3211.49,3550.613,5405.74,1854.119,33.29984,4265.022
2020,Sul,SC,4208708.0,Jacinto Machado,Municipal,Sem Superior,4.0,100.0,1124.666,1554.348,1259.945,1731.67,447.7108,18.98851,2654.122
